Symbol,Date,Time,Open Time,Open Bid Price,Open Bid Size,Open Ask Price,Open Ask Size,High Bid Time,High Bid Price,High Bid Size,Ask Price at High Bid,Ask Size at High Bid,Low Ask Time,Bid Price at Low Ask,Bid Size at Low Ask,Low Ask Price,Low Ask Size,Close Time,Close Bid Price,Close Bid Size,Close Ask Price,Close Ask Size,Max. Spread,Min. Spread,NBBO Count
GLP,03/05/2014,11:06,11:05:00.976,37.1,1,37.39,1,11:05:51.683,37.13,1,37.39,1,11:05:00.976,37.1,1,37.39,1,11:05:51.683,37.13,1,37.39,1,0.29,0.26,2
GLP,03/05/2014,11:11,11:10:30.410,37.13,1,37.4,1,11:10:30.410,37.13,1,37.4,1,11:10:30.410,37.13,1,37.4,1,11:10:30.410,37.13,1,37.4,1,0.27,0.27,1
GLP,03/05/2014,11:13,11:12:15.584,37.13,1,37.39,1,11:12:15.584,37.13,1,37.39,1,11:12:15.584,37.13,1,37.39,1,11:12:15.584,37.13,1,37.39,1,0.26,0.26,1
GLP,03/05/2014,11:19,11:18:35.077,37.01,1,37.39,1,11:18:35.077,37.01,1,37.39,1,11:18:35.077,37.01,1,37.39,1,11:18:35.077,37.01,1,37.39,1,0.38,0.38,1
GLP,03/05/2014,11:32,11:31:07.277,37.1,1,37.39,1,11:31:07.277,37.1,1,37.39,1,11:31:07.277,37.1,1,37.39,1,11:31:07.277,37.1,1,37.39,1,0.29,0.29,1
GLP,03/05/2014,11:37,11:36:53.782,37.1,1,37.4,1,11:36:53.782,37.1,1,37.4,1,11:36:53.782,37.1,1,37.4,1,11:36:53.825,37.1,1,37.4,2,0.30,0.30,2
GLP,03/05/2014,11:39,11:38:11.497,37.1,2,37.4,2,11:38:11.498,37.22,2,37.4,2,11:38:11.497,37.1,2,37.4,2,11:38:11.532,37.22,2,37.4,2,0.30,0.18,4
GLP,03/05/2014,11:44,11:43:31.338,37.22,2,37.4,1,11:43:31.338,37.22,2,37.4,1,11:43:31.338,37.22,2,37.4,1,11:43:31.350,37.22,2,37.4,2,0.18,0.18,2
GLP,03/05/2014,11:53,11:52:24.680,37.22,2,37.4,1,11:52:24.680,37.22,2,37.4,1,11:52:24.708,37.22,2,37.37,1,11:52:24.708,37.22,2,37.37,1,0.18,0.15,2
GLP,03/05/2014,12:05,12:04:13.502,37.22,2,37.37,1,12:04:13.504,37.23,2,37.37,1,12:04:13.502,37.22,2,37.37,1,12:04:13.504,37.23,2,37.37,1,0.15,0.14,2
GLP,03/05/2014,12:24,12:23:53.115,37.23,2,37.4,1,12:23:53.115,37.23,2,37.4,1,12:23:53.115,37.23,2,37.4,1,12:23:55.065,37.23,2,37.5,2,0.27,0.17,3
GLP,03/05/2014,12:40,12:39:58.744,37.23,2,37.49,1,12:39:58.744,37.23,2,37.49,1,12:39:58.744,37.23,2,37.49,1,12:39:58.744,37.23,2,37.49,1,0.26,0.26,1
GLP,03/05/2014,12:41,12:40:34.205,37.23,2,37.48,1,12:40:57.513,37.27,2,37.5,2,12:40:34.205,37.23,2,37.48,1,12:40:57.513,37.27,2,37.5,2,0.27,0.23,8
GLP,03/05/2014,12:42,12:41:49.460,37.27,2,37.49,1,12:41:49.460,37.27,2,37.49,1,12:41:49.460,37.27,2,37.49,1,12:41:49.460,37.27,2,37.49,1,0.22,0.22,1
GLP,03/05/2014,12:43,12:42:47.497,37.27,2,37.5,2,12:42:47.497,37.27,2,37.5,2,12:42:47.497,37.27,2,37.5,2,12:42:47.497,37.27,2,37.5,2,0.23,0.23,1
GLP,03/05/2014,12:44,12:43:51.538,37.27,2,37.49,1,12:43:51.538,37.27,2,37.49,1,12:43:51.538,37.27,2,37.49,1,12:43:51.538,37.27,2,37.49,1,0.22,0.22,1
GLP,03/05/2014,12:45,12:44:51.505,37.27,2,37.49,1,12:44:51.505,37.27,2,37.49,1,12:44:51.505,37.27,2,37.49,1,12:44:51.505,37.27,2,37.49,1,0.22,0.22,1
GLP,03/05/2014,12:48,12:47:48.524,37.27,2,37.48,1,12:47:48.524,37.27,2,37.48,1,12:47:48.524,37.27,2,37.48,1,12:47:48.524,37.27,2,37.48,1,0.21,0.21,1
GLP,03/05/2014,12:49,12:48:48.513,37.27,2,37.49,1,12:48:48.513,37.27,2,37.49,1,12:48:48.513,37.27,2,37.49,1,12:48:48.513,37.27,2,37.49,1,0.22,0.22,1
GLP,03/05/2014,12:53,12:52:41.523,37.27,2,37.48,1,12:52:41.523,37.27,2,37.48,1,12:52:41.523,37.27,2,37.48,1,12:52:41.523,37.27,2,37.48,1,0.21,0.21,1
GLP,03/05/2014,12:54,12:53:37.515,37.27,2,37.49,1,12:53:37.515,37.27,2,37.49,1,12:53:37.515,37.27,2,37.49,1,12:53:37.515,37.27,2,37.49,1,0.22,0.22,1
GLP,03/05/2014,12:55,12:54:35.639,37.27,2,37.48,1,12:54:35.639,37.27,2,37.48,1,12:54:35.639,37.27,2,37.48,1,12:54:35.639,37.27,2,37.48,1,0.21,0.21,1
GLP,03/05/2014,12:56,12:55:30.522,37.27,2,37.49,1,12:55:30.522,37.27,2,37.49,1,12:55:30.522,37.27,2,37.49,1,12:55:30.522,37.27,2,37.49,1,0.22,0.22,1
GLP,03/05/2014,12:57,12:56:27.563,37.27,2,37.48,1,12:56:27.563,37.27,2,37.48,1,12:56:27.563,37.27,2,37.48,1,12:56:27.563,37.27,2,37.48,1,0.21,0.21,1
GLP,03/05/2014,12:58,12:57:21.062,37.27,2,37.49,1,12:57:30.483,37.42,1,37.49,1,12:57:36.616,37.01,1,37.48,1,12:57:36.616,37.01,1,37.48,1,0.48,0.07,6
GLP,03/05/2014,13:01,13:00:49.516,37.02,1,37.48,1,13:00:49.516,37.02,1,37.48,1,13:00:49.516,37.02,1,37.48,1,13:00:49.516,37.02,1,37.48,1,0.46,0.46,1
GLP,03/05/2014,13:02,13:01:41.491,37.03,1,37.48,1,13:01:41.491,37.03,1,37.48,1,13:01:41.491,37.03,1,37.48,1,13:01:41.491,37.03,1,37.48,1,0.45,0.45,1
GLP,03/05/2014,13:03,13:02:38.076,37.03,1,37.49,1,13:02:38.076,37.03,1,37.49,1,13:02:45.105,37.03,1,37.48,1,13:02:45.105,37.03,1,37.48,1,0.46,0.45,2
GLP,03/05/2014,13:04,13:03:35.054,37.03,1,37.49,1,13:03:59.406,37.21,1,37.49,1,13:03:35.054,37.03,1,37.49,1,13:03:59.406,37.21,1,37.49,1,0.46,0.28,12
GLP,03/05/2014,13:05,13:04:00.724,37.25,1,37.49,1,13:04:00.724,37.25,1,37.49,1,13:04:00.724,37.25,1,37.49,1,13:04:25.941,37.01,1,37.49,1,0.48,0.24,6
GLP,03/05/2014,13:06,13:05:13.984,37.02,1,37.49,1,13:05:19.706,37.05,1,37.49,1,13:05:13.984,37.02,1,37.49,1,13:05:22.838,37.03,1,37.49,1,0.47,0.44,10
GLP,03/05/2014,13:11,13:10:01.888,37.03,1,37.48,2,13:10:01.888,37.03,1,37.48,2,13:10:01.888,37.03,1,37.48,2,13:10:57.890,37.03,1,37.48,4,0.45,0.45,2
GLP,03/05/2014,13:12,13:11:01.010,37.03,1,37.48,2,13:11:01.010,37.03,1,37.48,2,13:11:01.010,37.03,1,37.48,2,13:11:09.084,37.03,1,37.48,1,0.46,0.45,3
GLP,03/05/2014,13:13,13:12:05.077,37.04,1,37.48,1,13:12:28.626,37.05,1,37.49,1,13:12:38.486,37.05,1,37.47,1,13:12:38.486,37.05,1,37.47,1,0.45,0.42,6
GLP,03/05/2014,13:14,13:13:42.447,37.05,1,37.49,1,13:13:42.447,37.05,1,37.49,1,13:13:42.476,37.05,1,37.46,1,13:13:42.476,37.05,1,37.46,1,0.44,0.41,2
GLP,03/05/2014,13:15,13:14:05.515,37.06,1,37.46,1,13:14:19.211,37.07,1,37.46,1,13:14:05.522,37.06,1,37.45,1,13:14:19.211,37.07,1,37.46,1,0.40,0.39,5
GLP,03/05/2014,13:18,13:17:06.276,37.07,1,37.18,1,13:17:06.276,37.07,1,37.18,1,13:17:06.276,37.07,1,37.18,1,13:17:06.277,37.07,1,37.46,1,0.39,0.11,2
GLP,03/05/2014,13:19,13:18:00.828,37.07,1,37.45,1,13:18:00.828,37.07,1,37.45,1,13:18:00.828,37.07,1,37.45,1,13:18:10.863,37.07,1,37.46,1,0.39,0.38,2
GLP,03/05/2014,13:23,13:22:57.981,37.07,1,37.45,1,13:22:57.981,37.07,1,37.45,1,13:22:57.981,37.07,1,37.45,1,13:22:57.981,37.07,1,37.45,1,0.38,0.38,1
GLP,03/05/2014,13:25,13:24:02.424,37.07,1,37.5,3,13:24:02.424,37.07,1,37.5,3,13:24:02.507,37.07,1,37.43,1,13:24:02.507,37.07,1,37.43,1,0.43,0.36,4
GLP,03/05/2014,13:26,13:25:07.441,37.07,1,37.43,1,13:25:07.441,37.07,1,37.43,1,13:25:07.480,37.07,1,37.41,1,13:25:07.480,37.07,1,37.41,1,0.36,0.34,3
GLP,03/05/2014,13:27,13:26:12.486,37.07,1,37.43,1,13:26:12.486,37.07,1,37.43,1,13:26:12.486,37.07,1,37.43,1,13:26:47.995,37.07,1,37.5,3,0.43,0.36,6
GLP,03/05/2014,13:30,13:29:32.054,37.07,2,37.5,3,13:29:32.054,37.07,2,37.5,3,13:29:32.054,37.07,2,37.5,3,13:29:32.054,37.07,2,37.5,3,0.43,0.43,1
GLP,03/05/2014,13:31,13:30:10.161,37.07,1,37.5,3,13:30:10.161,37.07,1,37.5,3,13:30:10.161,37.07,1,37.5,3,13:30:10.161,37.07,1,37.5,3,0.43,0.43,1
GLP,03/05/2014,13:35,13:34:37.326,37.07,1,37.5,2,13:34:37.326,37.07,1,37.5,2,13:34:37.326,37.07,1,37.5,2,13:34:37.326,37.07,1,37.5,2,0.43,0.43,1
GLP,03/05/2014,13:39,13:38:22.196,37.07,1,37.5,1,13:38:22.196,37.07,1,37.5,1,13:38:22.196,37.07,1,37.5,1,13:38:22.196,37.07,1,37.5,1,0.43,0.43,1
GLP,03/05/2014,13:41,13:40:57.385,37.07,1,37.49,1,13:40:57.385,37.07,1,37.49,1,13:40:57.385,37.07,1,37.49,1,13:40:57.385,37.07,1,37.49,1,0.42,0.42,1
GLP,03/05/2014,13:42,13:41:00.705,37.05,1,37.49,1,13:41:00.705,37.05,1,37.49,1,13:41:00.705,37.05,1,37.49,1,13:41:03.996,37.05,1,37.49,1,0.45,0.44,3
GLP,03/05/2014,13:52,13:51:54.699,37.06,1,37.49,1,13:51:54.699,37.06,1,37.49,1,13:51:54.699,37.06,1,37.49,1,13:51:54.700,37.06,2,37.49,1,0.43,0.43,2
GLP,03/05/2014,13:53,13:52:00.074,37.06,2,37.49,1,13:52:00.074,37.06,2,37.49,1,13:52:00.230,37.06,2,37.48,1,13:52:00.230,37.06,2,37.48,1,0.43,0.42,2
GLP,03/05/2014,14:18,14:17:46.356,37.06,2,37.49,1,14:17:46.356,37.06,2,37.49,1,14:17:46.511,37.06,2,37.48,1,14:17:46.511,37.06,2,37.48,1,0.43,0.42,2
GLP,03/05/2014,14:19,14:18:00.046,37.07,1,37.48,1,14:18:00.822,37.1,1,37.48,1,14:18:00.046,37.07,1,37.48,1,14:18:00.928,37.06,2,37.48,1,0.42,0.38,7
GLP,03/05/2014,14:21,14:20:07.725,37.06,2,37.49,1,14:20:46.109,37.2,1,37.49,1,14:20:07.725,37.06,2,37.49,1,14:20:46.109,37.2,2,37.49,1,0.43,0.29,3
GLP,03/05/2014,14:26,14:25:42.993,37.2,1,37.49,1,14:25:49.925,37.3,1,37.49,1,14:25:42.993,37.2,1,37.49,1,14:25:49.926,37.3,2,37.49,1,0.29,0.19,8
GLP,03/05/2014,14:27,14:26:02.710,37.3,1,37.49,1,14:26:02.862,37.35,1,37.49,1,14:26:02.710,37.3,1,37.49,1,14:26:27.596,37.35,1,37.49,1,0.43,0.14,17
GLP,03/05/2014,14:30,14:29:28.341,37.34,1,37.49,1,14:29:28.341,37.34,1,37.49,1,14:29:28.341,37.34,1,37.49,1,14:29:28.346,37.34,1,37.49,1,0.24,0.15,7
GLP,03/05/2014,14:31,14:30:24.807,37.25,1,37.49,1,14:30:53.621,37.31,1,37.49,1,14:30:24.810,37.25,1,37.48,1,14:30:53.621,37.31,1,37.49,1,0.24,0.18,9
GLP,03/05/2014,14:36,14:35:17.667,37.31,1,37.48,1,14:35:17.667,37.31,1,37.48,1,14:35:17.667,37.31,1,37.48,1,14:35:29.723,37.31,1,37.48,2,0.17,0.17,2
GLP,03/05/2014,14:45,14:44:11.907,37.31,1,37.48,1,14:44:22.720,37.46,1,37.49,1,14:44:11.907,37.31,1,37.48,1,14:44:57.770,37.45,1,37.49,1,0.18,0.03,10
GLP,03/05/2014,14:47,14:46:49.846,37.45,1,37.49,1,14:46:49.846,37.45,1,37.49,1,14:46:49.846,37.45,1,37.49,1,14:46:49.846,37.45,1,37.49,1,0.04,0.04,1
GLP,03/05/2014,14:48,14:47:05.913,37.45,1,37.5,2,14:47:05.913,37.45,1,37.5,2,14:47:05.940,37.45,1,37.49,1,14:47:05.940,37.45,1,37.49,1,0.05,0.04,2
GLP,03/05/2014,14:49,14:48:01.944,37.45,1,37.5,2,14:48:01.944,37.45,1,37.5,2,14:48:01.981,37.45,1,37.49,1,14:48:38.015,37.45,1,37.49,1,0.05,0.04,4
GLP,03/05/2014,14:50,14:49:34.030,37.45,1,37.5,2,14:49:34.030,37.45,1,37.5,2,14:49:34.058,37.45,1,37.49,1,14:49:34.058,37.45,1,37.49,1,0.05,0.04,2
GLP,03/05/2014,14:51,14:50:30.069,37.45,1,37.5,2,14:50:30.069,37.45,1,37.5,2,14:50:30.101,37.45,1,37.49,1,14:50:30.101,37.45,1,37.49,1,0.05,0.04,2
GLP,03/05/2014,14:52,14:51:26.101,37.45,1,37.5,1,14:51:26.101,37.45,1,37.5,1,14:51:26.130,37.45,1,37.49,1,14:51:26.130,37.45,1,37.49,1,0.05,0.04,2
GLP,03/05/2014,14:53,14:52:22.138,37.45,1,37.5,1,14:52:22.138,37.45,1,37.5,1,14:52:22.166,37.45,1,37.49,1,14:52:22.166,37.45,1,37.49,1,0.05,0.04,2
GLP,03/05/2014,14:54,14:53:18.171,37.45,1,37.5,1,14:53:18.171,37.45,1,37.5,1,14:53:18.199,37.45,1,37.49,1,14:53:18.199,37.45,1,37.49,1,0.05,0.04,2
GLP,03/05/2014,14:55,14:54:14.210,37.45,1,37.5,1,14:54:14.210,37.45,1,37.5,1,14:54:14.237,37.45,1,37.49,1,14:54:50.271,37.45,1,37.49,1,0.05,0.04,4
GLP,03/05/2014,14:56,14:55:26.279,37.45,1,37.5,1,14:55:26.279,37.45,1,37.5,1,14:55:26.306,37.45,1,37.49,1,14:55:26.306,37.45,1,37.49,1,0.05,0.04,2
GLP,03/05/2014,14:57,14:56:22.315,37.45,1,37.5,1,14:56:22.315,37.45,1,37.5,1,14:56:22.343,37.45,1,37.49,1,14:56:22.343,37.45,1,37.49,1,0.05,0.04,2
GLP,03/05/2014,14:58,14:57:18.351,37.45,1,37.5,1,14:57:18.351,37.45,1,37.5,1,14:57:18.381,37.45,1,37.49,1,14:57:18.381,37.45,1,37.49,1,0.05,0.04,2
GLP,03/05/2014,14:59,14:58:14.387,37.45,1,37.5,1,14:58:14.387,37.45,1,37.5,1,14:58:14.414,37.45,1,37.49,1,14:58:14.414,37.45,1,37.49,1,0.05,0.04,2
GLP,03/05/2014,15:00,14:59:10.415,37.45,1,37.5,1,14:59:10.415,37.45,1,37.5,1,14:59:10.443,37.45,1,37.49,1,14:59:10.443,37.45,1,37.49,1,0.05,0.04,2
GLP,03/05/2014,15:01,15:00:06.244,37.45,1,37.5,1,15:00:06.244,37.45,1,37.5,1,15:00:06.271,37.45,1,37.49,1,15:00:06.271,37.45,1,37.49,1,0.05,0.04,2
GLP,03/05/2014,15:02,15:01:02.277,37.45,1,37.5,1,15:01:02.277,37.45,1,37.5,1,15:01:02.305,37.45,1,37.49,1,15:01:58.348,37.45,1,37.49,1,0.05,0.04,4
GLP,03/05/2014,15:03,15:02:54.352,37.45,1,37.5,1,15:02:54.352,37.45,1,37.5,1,15:02:54.429,37.45,1,37.49,1,15:02:54.429,37.45,1,37.49,1,0.05,0.04,2
GLP,03/05/2014,15:04,15:03:50.435,37.45,1,37.49,1,15:03:50.435,37.45,1,37.49,1,15:03:50.435,37.45,1,37.49,1,15:03:50.435,37.45,1,37.49,1,0.04,0.04,1
GLP,03/05/2014,15:06,15:05:15.200,37.45,1,37.49,1,15:05:15.200,37.45,1,37.49,1,15:05:15.200,37.45,1,37.49,1,15:05:42.572,37.45,1,37.49,1,0.05,0.04,3
GLP,03/05/2014,15:07,15:06:38.571,37.45,1,37.5,7,15:06:38.571,37.45,1,37.5,7,15:06:38.596,37.45,1,37.49,1,15:06:38.596,37.45,1,37.49,1,0.05,0.04,2
GLP,03/05/2014,15:08,15:07:34.605,37.45,1,37.5,7,15:07:34.605,37.45,1,37.5,7,15:07:34.629,37.45,1,37.49,1,15:07:34.629,37.45,1,37.49,1,0.05,0.04,2
GLP,03/05/2014,15:09,15:08:19.106,37.43,1,37.49,1,15:08:19.106,37.43,1,37.49,1,15:08:34.460,37.31,1,37.46,1,15:08:34.593,37.31,1,37.46,2,0.18,0.06,8
GLP,03/05/2014,15:10,15:09:30.618,37.31,1,37.46,1,15:09:30.618,37.31,1,37.46,1,15:09:50.106,37.31,1,37.45,1,15:09:50.106,37.31,1,37.45,1,0.15,0.14,3
GLP,03/05/2014,15:11,15:10:46.265,37.31,1,37.46,1,15:10:59.371,37.39,1,37.46,1,15:10:46.288,37.31,1,37.45,1,15:10:59.371,37.39,1,37.46,1,0.15,0.07,4
GLP,03/05/2014,15:12,15:11:00.980,37.39,1,37.5,7,15:11:50.716,37.41,1,37.5,6,15:11:00.980,37.39,1,37.5,7,15:11:50.716,37.41,1,37.5,6,0.19,0.09,4
GLP,03/05/2014,15:13,15:12:33.251,37.45,1,37.5,6,15:12:33.251,37.45,1,37.5,6,15:12:33.251,37.45,1,37.5,6,15:12:33.251,37.45,1,37.5,6,0.05,0.05,1
GLP,03/05/2014,15:15,15:14:16.646,37.45,1,37.5,7,15:14:16.646,37.45,1,37.5,7,15:14:16.646,37.45,1,37.5,7,15:14:16.646,37.45,1,37.5,7,0.05,0.05,1
GLP,03/05/2014,15:18,15:17:40.514,37.45,1,37.49,1,15:17:40.514,37.45,1,37.49,1,15:17:40.514,37.45,1,37.49,1,15:17:44.766,37.45,1,37.5,7,0.05,0.04,2
GLP,03/05/2014,15:25,15:24:18.011,37.45,1,37.5,6,15:24:18.011,37.45,1,37.5,6,15:24:23.123,37.41,2,37.48,1,15:24:33.074,37.41,2,37.5,6,0.09,0.05,6
GLP,03/05/2014,15:28,15:27:44.775,37.45,1,37.5,6,15:27:44.775,37.45,1,37.5,6,15:27:44.775,37.45,1,37.5,6,15:27:44.775,37.45,1,37.5,6,0.05,0.05,1
GLP,03/05/2014,15:33,15:32:09.347,37.45,1,37.53,4,15:32:09.347,37.45,1,37.53,4,15:32:09.347,37.45,1,37.53,4,15:32:09.347,37.45,1,37.53,4,0.08,0.08,1
GLP,03/05/2014,15:34,15:33:35.052,37.45,1,37.53,3,15:33:35.052,37.45,1,37.53,3,15:33:35.052,37.45,1,37.53,3,15:33:35.052,37.45,1,37.53,3,0.08,0.08,1
GLP,03/05/2014,15:36,15:35:19.278,37.44,2,37.53,3,15:35:33.891,37.46,2,37.53,3,15:35:31.192,37.44,2,37.5,1,15:35:33.891,37.46,2,37.53,3,0.09,0.06,4
GLP,03/05/2014,15:39,15:38:03.698,37.46,4,37.53,3,15:38:03.698,37.46,4,37.53,3,15:38:03.698,37.46,4,37.53,3,15:38:03.698,37.46,4,37.53,3,0.07,0.07,1
GLP,03/05/2014,15:42,15:41:56.552,37.46,4,37.53,4,15:41:56.552,37.46,4,37.53,4,15:41:56.552,37.46,4,37.53,4,15:41:56.552,37.46,4,37.53,4,0.07,0.07,1
GLP,03/05/2014,15:46,15:45:26.372,37.46,4,37.53,3,15:45:26.372,37.46,4,37.53,3,15:45:26.372,37.46,4,37.53,3,15:45:26.372,37.46,4,37.53,3,0.07,0.07,1
GLP,03/05/2014,15:51,15:50:35.105,37.46,4,37.53,2,15:50:35.105,37.46,4,37.53,2,15:50:45.443,37.46,4,37.5,1,15:50:54.954,37.46,2,37.52,1,0.07,0.04,6
GLP,03/05/2014,15:52,15:51:02.779,37.46,2,37.5,1,15:51:18.827,37.47,1,37.5,1,15:51:14.986,37.46,2,37.49,1,15:51:18.827,37.47,1,37.5,1,0.04,0.03,4
GLP,03/05/2014,15:53,15:52:22.219,37.49,1,37.5,1,15:52:22.219,37.49,1,37.5,1,15:52:22.219,37.49,1,37.5,1,15:52:42.246,37.48,1,37.5,1,0.04,0.01,5
GLP,03/05/2014,15:54,15:53:05.400,37.48,1,37.52,1,15:53:05.400,37.48,1,37.52,1,15:53:05.569,37.48,1,37.51,1,15:53:11.780,37.46,2,37.51,1,0.05,0.03,4
GLP,03/05/2014,15:55,15:54:01.728,37.46,2,37.52,1,15:54:01.728,37.46,2,37.52,1,15:54:57.783,37.46,2,37.51,1,15:54:57.783,37.46,2,37.51,1,0.06,0.05,3
GLP,03/05/2014,15:57,15:56:15.058,37.46,1,37.51,1,15:56:15.058,37.46,1,37.51,1,15:56:15.058,37.46,1,37.51,1,15:56:15.083,37.46,1,37.51,2,0.05,0.05,2
GLP,03/05/2014,15:58,15:57:33.498,37.46,1,37.51,1,15:57:33.498,37.46,1,37.51,1,15:57:33.498,37.46,1,37.51,1,15:57:37.310,37.46,1,37.51,1,0.06,0.05,3
GLP,03/05/2014,15:59,15:58:00.448,37.46,1,37.51,3,15:58:00.448,37.46,1,37.51,3,15:58:26.417,37.31,1,37.47,2,15:58:58.513,37.31,1,37.47,1,0.21,0.04,46
GLP,03/05/2014,16:00,15:59:00.188,37.31,1,37.48,2,15:59:54.055,37.49,4,37.53,2,15:59:00.188,37.31,1,37.48,2,15:59:59.447,37.49,4,37.53,3,0.21,0.04,17
