"","Country name","Year","Life Ladder","Log GDP per capita","Social support","Healthy life expectancy at birth","Freedom to make life choices","Generosity","Perceptions of corruption","Positive affect","Negative affect","Confidence in national government","Democratic Quality","Delivery Quality","Standard deviation of ladder by country-year","Standard deviation/Mean of ladder by country-year","gini of household income reported in Gallup, by wp5-year"
"187","Nicaragua",2017,6.47635650634766,8.57950019836426,0.838043689727783,67.1999969482422,0.922162771224976,0.0103005412966013,0.672963321208954,0.849764168262482,0.308447897434235,0.590425193309784,-0.382219225168228,-0.706709802150726,2.65725326538086,0.410300642251968,0.442813009023666
"188","Nicaragua",2018,5.8189525604248,8.61451244354248,0.854276537895203,67.5,0.79705685377121,0.00283000874333084,0.712824761867523,0.792649328708649,0.408349841833115,0.343466877937317,NA,NA,2.7110755443573,0.465904384851456,0.42959064245224
"189","Niger",2017,4.61567354202271,6.8308744430542,0.582109570503235,53,0.683557569980621,-0.0171520318835974,0.777660012245178,0.731161415576935,0.426522374153137,0.601117253303528,-0.858492195606232,-0.668969094753265,2.78039789199829,0.602381825447083,0.659296870231628
"190","Niger",2018,5.16400718688965,6.84451770782471,0.612025678157806,53.5,0.790665626525879,0.0230826493352652,0.637166798114777,0.770557641983032,0.502554535865784,0.747923851013184,NA,NA,3.57020044326782,0.691362380981445,NA
"191","Nigeria",2017,5.32192802429199,8.58269119262695,0.733468532562256,49.2999992370605,0.825905561447144,0.113835752010345,0.834891974925995,0.724990546703339,0.235968768596649,0.558790743350983,-1.14248657226562,-0.944861590862274,2.94790315628052,0.553916394710541,0.468599230051041
"192","Nigeria",2018,5.25228834152222,8.57763290405273,0.740854203701019,49.7000007629395,0.7898810505867,-0.0207670368254185,0.865602672100067,0.805261850357056,0.256469875574112,0.451740950345993,NA,NA,2.63912558555603,0.502471566200256,0.448463320732117
"193","North Cyprus",2018,5.60805606842041,NA,0.837391793727875,NA,0.79706609249115,NA,0.613837003707886,0.480453103780746,0.261867821216583,0.378323644399643,NA,NA,1.80788314342499,0.322372525930405,0.200969219207764
"194","Norway",2017,7.57874488830566,11.0790615081787,0.95012766122818,73.0999984741211,0.953016817569733,0.218105062842369,0.249711379408836,0.84909999370575,0.2029138058424,0.717159748077393,1.42263913154602,2.01339387893677,1.62172603607178,0.213983461260796,0.32811313867569
"195","Norway",2018,7.44426202774048,11.0856256484985,0.965961933135986,73.1999969482422,0.960429012775421,0.0757284909486771,0.268201440572739,0.827414035797119,0.211862370371819,0.679502964019775,NA,NA,1.51959538459778,0.204129755496979,0.336649179458618
"196","Pakistan",2017,5.83087062835693,8.52411079406738,0.690263569355011,58.0999984741211,0.71265709400177,0.0300644934177399,0.71392822265625,0.586166977882385,0.308341085910797,0.557435154914856,-1.54695451259613,-0.670003950595856,1.77806794643402,0.30494037270546,0.4116450548172
"197","Pakistan",2018,5.47155380249023,8.56166362762451,0.685059487819672,58.5,0.772569119930267,0.0535215623676777,0.798841655254364,0.567294776439667,0.376706063747406,0.589388489723206,NA,NA,2.36315011978149,0.431897461414337,0.38166469335556
"198","Palestinian Territories",2017,4.62813282012939,NA,0.824345111846924,NA,0.631611287593842,NA,0.830646336078644,0.596765577793121,0.41607204079628,0.414400935173035,-1.33759236335754,-0.205540686845779,2.52167415618896,0.544857800006866,0.478864818811417
"199","Palestinian Territories",2018,4.55392169952393,NA,0.819479286670685,NA,0.654534518718719,NA,0.813779532909393,0.610405445098877,0.418928533792496,0.392373383045197,NA,NA,2.58038926124573,0.566630125045776,0.482421070337296
"200","Panama",2017,6.5676589012146,10.0108623504639,0.911904811859131,69.5,0.899573504924774,-0.160123616456985,0.840777099132538,0.832688808441162,0.242319330573082,0.390996098518372,0.455257624387741,-0.026318185031414,2.67718768119812,0.40763196349144,0.474342674016953
"201","Panama",2018,6.28143405914307,10.0497303009033,0.904389798641205,69.5999984741211,0.861448109149933,-0.122782208025455,0.836930990219116,0.883580505847931,0.222598746418953,0.277477711439133,NA,NA,2.53286123275757,0.403229773044586,0.570101618766785
"202","Paraguay",2017,5.71329545974731,9.0855712890625,0.902042508125305,65.5,0.891171455383301,0.018430408090353,0.809900760650635,0.902772128582001,0.231783673167229,0.381784081459045,0.0375476442277431,-0.604874908924103,2.42846727371216,0.42505544424057,0.447035610675812
"203","Peru",2017,5.71093654632568,9.41219520568848,0.830123364925385,67.8000030517578,0.826552152633667,-0.16386441886425,0.895384132862091,0.789390861988068,0.39387372136116,0.254595339298248,0.00847874581813812,-0.176697567105293,2.59431409835815,0.454271227121353,0.479469627141953
"204","Peru",2018,5.6796612739563,9.43434810638428,0.845301389694214,68.0999984741211,0.829641997814178,-0.188079550862312,0.90624463558197,0.808621466159821,0.380032867193222,0.202403098344803,NA,NA,2.69419550895691,0.474358469247818,0.50306099653244
"205","Philippines",2017,5.5942702293396,8.9357967376709,0.851028561592102,61.7999992370605,0.925703108310699,-0.146240323781967,0.711165547370911,0.768981456756592,0.340621501207352,0.837730050086975,-0.577247142791748,-0.233417704701424,2.5971851348877,0.464258074760437,0.503399193286896
"206","Philippines",2018,5.8691725730896,8.98570251464844,0.845803260803223,61.9000015258789,0.917808175086975,-0.113129161298275,0.726483345031738,0.772846102714539,0.393481075763702,0.802007138729095,NA,NA,2.70025777816772,0.460074692964554,0.474451541900635
"207","Poland",2017,6.20126819610596,10.211576461792,0.881854116916656,68.9000015258789,0.830842614173889,-0.127978220582008,NA,0.677435517311096,0.203387796878815,0.502480447292328,0.651249408721924,0.678492665290833,1.62744283676147,0.262437105178833,0.260087877511978
"208","Portugal",2017,5.71149921417236,10.2377033233643,0.899984836578369,72.1999969482422,0.905065655708313,-0.177407518029213,0.880970537662506,0.649151086807251,0.294272571802139,0.50108814239502,1.14347434043884,1.06178605556488,2.20508670806885,0.3860784471035,0.445528090000153
"209","Portugal",2018,5.91982269287109,10.2620124816895,0.887113273143768,72.4000015258789,0.87740421295166,-0.262738108634949,0.879727840423584,0.679104149341583,0.317994743585587,0.520630657672882,NA,NA,2.17062211036682,0.36667013168335,0.418466329574585
"210","Romania",2017,6.08990478515625,10.0567750930786,0.811240136623383,66.9000015258789,0.838586688041687,-0.161854967474937,0.925658047199249,0.733730375766754,0.230836197733879,0.298341333866119,0.287310093641281,0.167793586850166,2.1412980556488,0.351614385843277,0.412117600440979
"211","Romania",2018,6.15087890625,10.1120929718018,0.817930459976196,67.1999969482422,0.845159590244293,-0.220031842589378,0.921170175075531,0.735342502593994,0.2984539270401,0.2263513058424,NA,NA,2.19656729698181,0.357114374637604,0.348827481269836
"212","Russia",2017,5.57874298095703,10.1172246932983,0.896151304244995,63.9000015258789,0.730874240398407,-0.154709875583649,0.861590206623077,0.710230231285095,0.194560527801514,0.556597232818604,-0.88265585899353,-0.559599101543427,2.12468862533569,0.380854368209839,0.377679735422134
"213","Russia",2018,5.51350021362305,10.1323900222778,0.908726096153259,64.3000030517578,0.729282200336456,-0.156226307153702,0.865311563014984,0.673346281051636,0.198796302080154,0.455838739871979,NA,NA,2.18148136138916,0.395661801099777,0.395370572805405
"214","Rwanda",2017,3.10837388038635,7.52521467208862,0.516550004482269,60.5,0.908114850521088,0.050674844533205,0.213757216930389,0.762161076068878,0.358309626579285,0.981398344039917,-0.541283249855042,0.292252868413925,2.12873125076294,0.684837579727173,0.714647591114044
"215","Rwanda",2018,3.5610466003418,7.5675311088562,0.616172730922699,61.0999984741211,0.924231648445129,0.0571075864136219,0.163809955120087,0.793367624282837,0.308199167251587,0.988120436668396,NA,NA,2.33226990699768,0.654939472675323,0.647505581378937
"216","Saudi Arabia",2017,6.29428243637085,10.8005018234253,0.840086281299591,66,0.814142167568207,-0.149060890078545,NA,0.774875700473785,0.305841892957687,NA,-1.14816844463348,0.17742432653904,2.50892305374146,0.398603498935699,0.451889485120773
"217","Saudi Arabia",2018,6.35639333724976,10.7979717254639,0.86784839630127,66.3000030517578,0.854921519756317,-0.209563508629799,NA,0.764405488967896,0.288379907608032,NA,NA,NA,2.32445096969604,0.365687102079391,0.472084254026413
"218","Senegal",2017,4.68302488327026,7.81220817565918,0.743759334087372,59.2000007629395,0.686937034130096,-0.0310854036360979,0.82524186372757,0.745732069015503,0.290836066007614,0.610722780227661,0.135668605566025,-0.175471380352974,2.00763750076294,0.428705275058746,0.436694502830505
"219","Senegal",2018,4.7693772315979,7.85069370269775,0.73935478925705,59.5999984741211,0.629223465919495,-0.0616280660033226,0.804779469966888,0.713894128799438,0.247074723243713,0.588927924633026,NA,NA,1.96408200263977,0.411810994148254,0.393896788358688
"220","Serbia",2017,5.12203121185303,9.55029773712158,0.883770406246185,67.8000030517578,0.684846341609955,-0.0773373767733574,0.851457834243774,0.509721219539642,0.326407074928284,0.511197984218597,0.109036274254322,-0.0916153118014336,2.3945095539093,0.467492192983627,0.366129755973816
"221","Serbia",2018,5.93649339675903,9.58480358123779,0.852945327758789,68.1999969482422,0.739891827106476,-0.0985114499926567,0.863723576068878,0.558940827846527,0.29629585146904,0.476144999265671,NA,NA,2.24608850479126,0.378352731466293,0.356202870607376
"222","Sierra Leone",2017,4.08956241607666,7.23727512359619,0.652287125587463,49.2000007629395,0.710613548755646,0.08671984821558,0.848398327827454,0.600368201732635,0.495040029287338,0.737516939640045,-0.0919802039861679,-0.87541389465332,2.59525918960571,0.634605586528778,0.583586096763611
"223","Sierra Leone",2018,4.30568313598633,7.26616621017456,0.64963835477829,50.7999992370605,0.716484487056732,0.101580701768398,0.855733215808868,0.551628053188324,0.466266661882401,0.779726207256317,NA,NA,3.04808402061462,0.707921147346497,0.690721094608307
"224","Singapore",2017,6.37843799591064,11.3566856384277,0.897349894046783,76.5,0.926127851009369,0.125963225960732,0.161790683865547,0.800114393234253,0.179324552416801,0.9269979596138,0.708121538162231,2.0691704750061,1.41807222366333,0.222322806715965,0.56490957736969
"225","Singapore",2018,6.3745641708374,NA,0.902840673923492,76.8000030517578,0.916078209877014,NA,0.0965629294514656,0.787092983722687,0.106870777904987,0.89246928691864,NA,NA,1.57707643508911,0.24740144610405,0.39978763461113
"226","Slovakia",2017,6.36550903320312,10.3141107559204,0.913386642932892,68.5999984741211,0.714224696159363,-0.0665929690003395,0.920422673225403,0.788020431995392,0.212722480297089,0.341680079698563,0.908611059188843,0.606627345085144,1.89752197265625,0.298094302415848,0.29258805513382
"227","Slovakia",2018,6.23511075973511,10.3522357940674,0.922378718852997,68.9000015258789,0.757634043693542,-0.179692462086678,0.909944653511047,0.75410521030426,0.253190040588379,0.327658623456955,NA,NA,1.77506959438324,0.284689337015152,0.27458468079567
"228","Slovenia",2017,6.16683769226074,10.3545894622803,0.928187847137451,70.8000030517578,0.920862674713135,-0.027939947322011,0.828794717788696,0.61510968208313,0.285601437091827,0.239779725670815,0.949709475040436,0.896576881408691,1.98230063915253,0.321445256471634,0.359244138002396
"229","Slovenia",2018,6.24941921234131,10.3972034454346,0.940971195697784,71.0999984741211,0.942045867443085,-0.122396409511566,0.839252531528473,0.643971621990204,0.27548485994339,0.239274635910988,NA,NA,1.94657385349274,0.311480760574341,0.349004089832306
"230","South Africa",2017,4.51365518569946,9.41693782806396,0.870313286781311,56.0999984741211,0.78742790222168,-0.137357383966446,0.86478191614151,0.784800708293915,0.26817524433136,0.423274219036102,0.184953197836876,0.123070932924747,2.41956949234009,0.536055445671082,0.565037488937378
"231","South Africa",2018,4.88392210006714,9.41172409057617,0.841343998908997,56.5,0.752731323242188,-0.0590336620807648,0.841192603111267,0.812166571617126,0.282708495855331,0.524685800075531,NA,NA,2.71225476264954,0.555343568325043,0.685774683952332
"232","South Korea",2017,5.87388706207275,10.4895610809326,0.80692994594574,73.3000030517578,0.538113713264465,0.00939086731523275,0.850690424442291,0.623377561569214,0.234825626015663,0.358582198619843,0.514762043952942,0.957986533641815,2.07572960853577,0.353382617235184,0.393612235784531
"233","South Korea",2018,5.84023141860962,10.5115776062012,0.797723829746246,73.5999984741211,0.600161671638489,-0.0939658433198929,0.796825885772705,0.66120857000351,0.217145726084709,0.389084011316299,NA,NA,2.04384732246399,0.349959999322891,0.398590952157974
"234","South Sudan",2017,2.81662249565125,NA,0.556822657585144,51,0.456011086702347,NA,0.761269629001617,0.585602164268494,0.517363786697388,0.461550503969193,-2.13876938819885,-2.01849675178528,2.73683762550354,0.971673548221588,0.703007578849792
"235","Spain",2017,6.23017311096191,10.4420948028564,0.903158187866211,74.0999984741211,0.755560755729675,-0.0360333956778049,0.791268765926361,0.625055611133575,0.302387654781342,0.269585967063904,0.648078322410583,0.869333565235138,1.80572175979614,0.289834916591644,0.378949552774429
"236","Spain",2018,6.51337099075317,10.465594291687,0.910314679145813,74.4000015258789,0.722250699996948,-0.0793505981564522,0.776504456996918,0.659188032150269,0.357190847396851,0.285195618867874,NA,NA,1.66707706451416,0.255946904420853,0.359143614768982
"237","Sri Lanka",2017,4.33094549179077,9.36469745635986,0.822770595550537,67,0.827077388763428,0.0882553830742836,0.844210028648376,0.794951617717743,0.269727528095245,0.517589926719666,-0.0619032233953476,-0.169688805937767,2.23037600517273,0.514985918998718,0.427296966314316
"238","Sri Lanka",2018,4.40022325515747,9.40038776397705,0.828065395355225,67.1999969482422,0.852628171443939,0.0867624133825302,0.858016669750214,0.831292986869812,0.301279366016388,0.576130390167236,NA,NA,2.3560802936554,0.535445630550385,0.408001780509949
"239","Swaziland",2018,4.2115650177002,8.94677066802979,0.779269754886627,NA,0.709973692893982,-0.179937720298767,0.692341148853302,0.824354708194733,0.252339154481888,0.68954873085022,NA,NA,2.42609262466431,0.576054871082306,0.732568085193634
"240","Sweden",2017,7.28680467605591,10.7568235397339,0.914016783237457,72.5,0.934582114219666,0.163362830877304,0.239366918802261,0.813547790050507,0.175066828727722,0.559461951255798,1.27680206298828,1.92774713039398,1.77717685699463,0.243889734148979,0.346856117248535
"241","Sweden",2018,7.37479209899902,10.7669324874878,0.930679559707642,72.5999984741211,0.94172465801239,0.0695732533931732,0.262796580791473,0.822675704956055,0.160755425691605,0.494396239519119,NA,NA,1.60152196884155,0.217161640524864,0.381509691476822
"242","Switzerland",2017,7.47359323501587,10.9579763412476,0.949661374092102,73.8000030517578,0.924996912479401,0.175113409757614,0.316183477640152,0.773997068405151,0.195871487259865,0.819706737995148,1.38201141357422,1.96422481536865,1.54461562633514,0.206676438450813,0.295817792415619
"243","Switzerland",2018,7.50858688354492,10.9759454727173,0.930290997028351,74.0999984741211,0.926414549350739,0.0963689610362053,0.301259964704514,0.792225956916809,0.191520154476166,0.84997946023941,NA,NA,1.63963186740875,0.218367576599121,0.320724993944168
"244","Taiwan Province of China",2017,6.35945081710815,NA,0.891119122505188,NA,0.759654760360718,NA,0.742780089378357,0.837277293205261,0.114123158156872,0.322822391986847,0.951502561569214,1.18532967567444,1.86960220336914,0.293987989425659,0.381671965122223
"245","Taiwan Province of China",2018,6.46700477600098,NA,0.896458745002747,NA,0.741032779216766,NA,0.735970735549927,0.848398566246033,0.0926956459879875,0.311722934246063,NA,NA,1.69088613986969,0.261463552713394,0.330177575349808
"246","Tajikistan",2017,5.82923412322998,7.97140073776245,0.662693321704865,63.7999992370605,0.832002460956573,0.122264012694359,0.718336880207062,0.602667689323425,0.277725338935852,0.929793059825897,-1.1951756477356,-1.21636867523193,2.21285057067871,0.379612565040588,0.367954313755035
"247","Tanzania",2017,3.3471212387085,7.89480400085449,0.705010294914246,57,0.800495505332947,0.104961358010769,0.653606057167053,0.714645504951477,0.255335688591003,0.913339018821716,-0.43542292714119,-0.532890915870667,2.68366742134094,0.801783740520477,0.549375236034393
"248","Tanzania",2018,3.44502329826355,7.92891120910645,0.675330400466919,57.5,0.80714213848114,0.141756519675255,0.611534059047699,0.762089312076569,0.221005499362946,0.914648473262787,NA,NA,2.66568350791931,0.773778080940247,0.568629264831543
"249","Thailand",2017,5.9388952255249,9.69754981994629,0.877268731594086,67,0.922896802425385,0.205395460128784,0.883816778659821,0.816321790218353,0.231597617268562,0.605078816413879,-0.902155160903931,0.0459089726209641,2.24372243881226,0.377801328897476,0.513357758522034
"250","Thailand",2018,6.01156187057495,9.73482894897461,0.873052418231964,67.1999969482422,0.904828250408173,0.251650214195251,0.906596004962921,0.843489408493042,0.198190212249756,0.605364441871643,NA,NA,2.10574269294739,0.35028213262558,0.482406765222549
"251","Togo",2017,4.36080503463745,7.26529932022095,0.507805228233337,54.2999992370605,0.716694414615631,-0.0424015447497368,0.725519597530365,0.614188969135284,0.425824254751205,0.484952360391617,-0.680795550346375,-0.833462834358215,2.49483060836792,0.572103202342987,0.552189290523529
"252","Togo",2018,4.02289485931396,7.28740549087524,0.596353888511658,54.7000007629395,0.611966252326965,-0.00706292642280459,0.808537721633911,0.608448624610901,0.446454375982285,0.323221206665039,NA,NA,2.11091017723083,0.524724185466766,0.444903790950775
"253","Trinidad and Tobago",2017,6.19185972213745,10.2668476104736,0.916029036045074,63.5,0.859140455722809,-0.00483250850811601,0.911336362361908,0.846467077732086,0.248098805546761,0.272540897130966,0.420911133289337,-0.046981118619442,2.27667689323425,0.367688715457916,0.415465384721756
"254","Tunisia",2017,4.124342918396,9.29185581207275,0.717381596565247,66.5999984741211,0.477956652641296,-0.230909779667854,0.868826746940613,0.420961886644363,0.377196848392487,0.250827312469482,-0.436561465263367,-0.128948360681534,2.2148175239563,0.537011027336121,0.41451433300972
"255","Tunisia",2018,4.7411322593689,9.30447387695312,0.732953548431396,66.9000015258789,0.649680078029633,-0.203248903155327,0.840116620063782,0.59172660112381,0.365014284849167,0.349490463733673,NA,NA,2.17997884750366,0.459801316261292,0.431391298770905
"256","Turkey",2017,5.607262134552,10.1317911148071,0.876467823982239,66.4000015258789,0.644434213638306,-0.242938563227654,0.670910537242889,0.449800908565521,0.312846124172211,0.586161255836487,-1.25201618671417,-0.0843498036265373,1.62632858753204,0.29003968834877,0.326897621154785
"257","Turkey",2018,5.1856894493103,10.1489171981812,0.84702730178833,66.8000030517578,0.528629064559937,-0.181653723120689,0.804878532886505,0.434654295444489,0.350773096084595,0.513677060604095,NA,NA,2.14615201950073,0.413860499858856,0.362623959779739
"258","Turkmenistan",2017,5.22914886474609,9.70436668395996,0.908454895019531,61.7999992370605,0.72039920091629,0.0438731797039509,NA,0.520885109901428,0.349627673625946,NA,-1.15355396270752,-1.54598093032837,1.43217813968658,0.273883610963821,0.265776634216309
"259","Turkmenistan",2018,4.62060165405273,9.74946403503418,0.984488964080811,62.2000007629395,0.857774078845978,0.237279802560806,NA,0.612210273742676,0.189024537801743,NA,NA,NA,1.19847655296326,0.259376734495163,0.271069973707199
"260","Uganda",2017,4.00051689147949,7.43703365325928,0.739956140518188,55.2999992370605,0.77234411239624,0.0690517872571945,0.815770030021667,0.703375637531281,0.400025725364685,0.655109107494354,-0.575335741043091,-0.53523713350296,2.67337942123413,0.668258488178253,0.6406369805336
"261","Uganda",2018,4.32171487808228,7.45870923995972,0.739841043949127,55.7000007629395,0.728512763977051,0.0882413685321808,0.856106221675873,0.685168504714966,0.390319228172302,0.503853440284729,NA,NA,3.03391194343567,0.70201575756073,0.655502676963806
"262","Ukraine",2017,4.3110671043396,8.97390842437744,0.858324885368347,64.3000030517578,0.598875522613525,0.0171363689005375,0.936764001846313,0.59711217880249,0.234763830900192,0.110936529934406,-0.93636029958725,-0.568998098373413,2.25538349151611,0.523161292076111,0.42114594578743
"263","Ukraine",2018,4.66190910339355,9.0120267868042,0.900936722755432,64.5999984741211,0.663055062294006,-0.0550419613718987,0.942960739135742,0.608771085739136,0.221851482987404,0.0797100588679314,NA,NA,2.11156249046326,0.452939450740814,0.349749237298965
"264","United Arab Emirates",2017,7.03941965103149,11.1168184280396,0.835527360439301,66.9000015258789,0.962016642093658,0.199402540922165,NA,0.795034885406494,0.207598447799683,NA,-0.234493166208267,1.08554744720459,2.0300407409668,0.288381844758987,0.600683748722076
"265","United Arab Emirates",2018,6.60374355316162,11.1276779174805,0.851041316986084,67.0999984741211,0.943664371967316,0.0364942252635956,NA,0.787243485450745,0.302041828632355,NA,NA,NA,2.21476197242737,0.335379779338837,0.721078634262085
"266","United Kingdom",2017,7.10327339172363,10.590446472168,0.937495291233063,72.0999984741211,0.812733292579651,0.286916464567184,0.418611347675323,0.758571803569794,0.209572419524193,0.440120846033096,0.79751443862915,1.66287243366241,1.61545026302338,0.22742335498333,0.372231811285019
"267","United Kingdom",2018,7.2334451675415,10.5969476699829,0.928483903408051,72.3000030517578,0.837508380413055,0.221998140215874,0.404276013374329,0.783171832561493,0.228275611996651,0.42085987329483,NA,NA,1.69895005226135,0.2348742634058,0.417473196983337
"268","United States",2017,6.99175930023193,10.9009056091309,0.921002864837646,68.4000015258789,0.868496716022491,0.188832819461823,0.681191265583038,0.82655531167984,0.268269062042236,0.38653501868248,0.677055537700653,1.5521354675293,1.88068795204163,0.268986374139786,0.610804378986359
"269","United States",2018,6.8826847076416,10.9224653244019,0.903856039047241,68.3000030517578,0.824606657028198,0.107713386416435,0.709928274154663,0.815382599830627,0.292226254940033,0.313816100358963,NA,NA,2.11937403678894,0.307928383350372,0.701417922973633
"270","Uruguay",2017,6.33600997924805,9.93068504333496,0.913801670074463,68.9000015258789,0.897851645946503,-0.101414754986763,0.626581966876984,0.835861265659332,0.280323356389999,0.413032114505768,1.1146354675293,0.737920343875885,2.28859877586365,0.361205041408539,0.399903923273087
"271","Uruguay",2018,6.37171459197998,9.95966148376465,0.917315602302551,69,0.876210927963257,-0.108451418578625,0.682916045188904,0.876920342445374,0.274945586919785,0.361706048250198,NA,NA,2.21717238426208,0.347971081733704,0.437541782855988
"272","Uzbekistan",2017,6.42144775390625,8.7408332824707,0.942131102085114,64.8000030517578,0.985177755355835,0.116510666906834,0.464641600847244,0.838989078998566,0.202737495303154,0.964690446853638,-1.03715515136719,-1.02081418037415,2.36768889427185,0.368715733289719,0.445986151695251
"273","Uzbekistan",2018,6.20546007156372,8.77336502075195,0.920821011066437,65.0999984741211,0.969897985458374,0.311694622039795,0.520360112190247,0.825421571731567,0.208660304546356,0.9693563580513,NA,NA,2.42643785476685,0.391016602516174,0.384973526000977
"274","Venezuela",2017,5.07075071334839,9.43929576873779,0.895879328250885,66.3000030517578,0.635505020618439,-0.206034779548645,0.843969225883484,0.725642740726471,0.362984865903854,0.241123601794243,-1.19552969932556,-1.74419856071472,2.91296601295471,0.574464440345764,0.563206851482391
"275","Venezuela",2018,5.00566339492798,9.2702808380127,0.886882066726685,66.5,0.610855221748352,-0.176155596971512,0.827560007572174,0.759221494197845,0.373657613992691,0.260699689388275,NA,NA,2.89193034172058,0.577731668949127,NA
"276","Vietnam",2017,5.17527866363525,8.72775936126709,NA,67.6999969482422,NA,NA,NA,NA,NA,NA,-0.548212826251984,-0.227276965975761,1.75083601474762,0.338307589292526,0.466430068016052
"277","Vietnam",2018,5.2955470085144,8.78341579437256,0.831945240497589,67.9000015258789,0.909259796142578,-0.0391237027943134,0.808422982692719,0.692222416400909,0.191061362624168,NA,NA,NA,1.67644846439362,0.316577017307281,0.415666252374649
"278","Yemen",2017,3.25356006622314,NA,0.789555013179779,55.9000015258789,0.595190763473511,NA,NA,0.455181896686554,0.295063585042953,0.247786983847618,-2.32656192779541,-1.67878925800323,2.17854404449463,0.669587790966034,0.374521881341934
"279","Yemen",2018,3.05751395225525,NA,0.789421916007996,56.7000007629395,0.552726089954376,NA,0.792586863040924,0.461113780736923,0.314869940280914,0.308151185512543,NA,NA,2.40200757980347,0.785608053207397,0.448596566915512
"280","Zambia",2017,3.93277740478516,8.21317863464355,0.743753910064697,54.7999992370605,0.823168575763702,0.128904432058334,0.739540636539459,0.684623301029205,0.387188881635666,0.717004060745239,-0.114061392843723,-0.488385230302811,2.65028309822083,0.673896014690399,0.612799227237701
"281","Zambia",2018,4.04148817062378,8.22395801544189,0.71772038936615,55.2999992370605,0.790625929832458,0.0366443395614624,0.810731291770935,0.702697575092316,0.350962847471237,0.606715261936188,NA,NA,2.78341865539551,0.68871134519577,0.61944305896759
"282","Zimbabwe",2017,3.63830018043518,7.5494909286499,0.754147052764893,55,0.75282609462738,-0.0696697980165482,0.751208007335663,0.806428372859955,0.224051341414452,0.682646691799164,-0.988153278827667,-1.35086679458618,2.65684795379639,0.730244278907776,0.581483781337738
"283","Zimbabwe",2018,3.61647987365723,7.55339479446411,0.775388479232788,55.5999984741211,0.762674868106842,-0.0383835807442665,0.844208657741547,0.710118651390076,0.211725845932961,0.550507783889771,NA,NA,2.49869561195374,0.690919280052185,0.541771829128265
